Epoch - Batch,Loss student 0,Loss student 1,Ensemble loss,Multiloss value
Epoch 190 - Batch 20,4.427442,7.744671,13.172668,47.89538
Epoch 190 - Batch 21,4.984212,5.101365,17.166546,50.663265
Epoch 190 - Batch 22,4.372549,6.041481,17.444695,54.13722
Epoch 190 - Batch 23,2.786995,4.517388,12.6369915,44.423874
Epoch 190 - Batch 24,5.3934164,8.542448,15.645111,52.91612
Epoch 190 - Batch 25,6.6233306,8.249279,16.398035,54.298363
Epoch 190 - Batch 26,7.1452355,11.870024,15.650456,58.785637
Epoch 190 - Batch 27,2.6205068,3.310588,12.087782,41.935883
Epoch 190 - Batch 28,7.7732744,8.08094,18.190033,59.974228
Epoch 191 - Batch 0,7.2531424,11.020697,14.866172,55.774887
Epoch 191 - Batch 1,6.052594,7.8474197,17.427156,56.245003
Epoch 191 - Batch 2,5.901067,5.6582465,15.106195,52.784225
Epoch 191 - Batch 3,3.1983242,6.033767,13.362894,47.49256
Epoch 191 - Batch 4,6.6181145,6.1435194,11.755112,42.732616
Epoch 191 - Batch 5,4.260682,5.972068,15.210738,48.862885
Epoch 191 - Batch 6,5.028537,4.545335,11.516941,42.894463
Epoch 191 - Batch 7,6.214012,8.265669,14.938366,50.507202
Epoch 191 - Batch 8,8.07095,7.031423,13.836159,51.529984
Epoch 191 - Batch 9,4.8998785,5.4110966,12.259169,48.35807
Epoch 191 - Batch 10,8.967284,10.113887,16.767254,58.55688
Epoch 191 - Batch 11,5.3319483,6.797615,14.639231,49.571922
Epoch 191 - Batch 12,6.153214,11.425232,19.616861,62.49843
Epoch 191 - Batch 13,5.311715,12.259378,20.887981,62.967766
Epoch 191 - Batch 14,6.1416407,8.0069685,16.90616,57.061577
Epoch 191 - Batch 15,5.860327,4.21806,14.158541,50.04747
Epoch 191 - Batch 16,5.116089,7.205959,15.857281,49.268166
Epoch 191 - Batch 17,3.7098808,5.3644705,14.192236,48.674522
Epoch 191 - Batch 18,4.3415613,7.0037165,18.55896,59.8777
Epoch 191 - Batch 19,8.718979,7.9584436,16.390806,57.60119
Epoch 191 - Batch 20,4.5184155,5.3290415,13.238406,45.88035
Epoch 191 - Batch 21,3.5239425,6.5410967,12.162951,44.24436
Epoch 191 - Batch 22,6.2689934,6.068121,15.785373,52.000282
Epoch 191 - Batch 23,4.447472,9.176147,17.97331,58.04577
Epoch 191 - Batch 24,2.9659896,3.7748997,13.407881,45.138443
Epoch 191 - Batch 25,4.3022203,5.024652,15.336155,49.077267
Epoch 191 - Batch 26,6.6559014,6.867018,15.718017,53.91948
Epoch 191 - Batch 27,5.701976,9.371994,17.702845,56.388435
Epoch 191 - Batch 28,1.9305878,3.5471401,14.317064,41.51851
Epoch 192 - Batch 0,6.768619,7.3546615,17.257936,56.247993
Epoch 192 - Batch 1,6.622978,9.409861,16.862999,53.25377
Epoch 192 - Batch 2,3.5894227,5.6164336,16.044748,50.474922
Epoch 192 - Batch 3,5.4819727,7.0227385,17.74243,55.68081
Epoch 192 - Batch 4,4.7585444,5.0433135,11.778835,47.864067
Epoch 192 - Batch 5,5.338345,5.785181,10.600109,40.98506
Epoch 192 - Batch 6,3.9234724,5.9881697,15.435264,49.559967
Epoch 192 - Batch 7,5.7337523,5.1244397,12.059216,47.022717
Epoch 192 - Batch 8,5.8098392,6.395625,11.607079,44.994385
Epoch 192 - Batch 9,8.670605,6.802519,13.861871,54.360943
Epoch 192 - Batch 10,4.3935375,5.6976633,12.672328,49.197433
Epoch 192 - Batch 11,6.8038473,8.31774,13.209484,50.880634
Epoch 192 - Batch 12,4.592213,6.7753735,14.811391,50.82732
Epoch 192 - Batch 13,6.3803973,9.113915,15.338547,56.243546
Epoch 192 - Batch 14,6.0152497,6.0637045,19.125488,57.180542
Epoch 192 - Batch 15,4.9221926,8.014527,20.883198,60.799778
Epoch 192 - Batch 16,3.9256468,4.697175,13.964893,47.9516
Epoch 192 - Batch 17,6.0891056,9.212735,16.655613,53.404438
Epoch 192 - Batch 18,3.9924347,4.6699014,15.212145,48.636375
Epoch 192 - Batch 19,5.9935274,7.2421308,20.489143,66.1944
Epoch 192 - Batch 20,4.7403727,4.8625517,13.918758,45.434914
Epoch 192 - Batch 21,4.7201457,5.304749,14.747069,46.522213
Epoch 192 - Batch 22,4.047548,6.2375574,13.940713,46.44265
Epoch 192 - Batch 23,3.60833,6.135626,16.225595,49.58795
Epoch 192 - Batch 24,3.3908827,5.4909954,16.737364,52.92958
Epoch 192 - Batch 25,2.855077,4.905571,14.203515,46.414467
Epoch 192 - Batch 26,4.865239,4.727334,13.388452,47.64817
Epoch 192 - Batch 27,6.2868466,7.359108,18.151592,56.51869
Epoch 192 - Batch 28,5.789406,10.300183,16.559498,56.44685
Epoch 193 - Batch 0,2.100677,3.0186033,13.444151,42.795044
Epoch 193 - Batch 1,5.4250565,6.5983257,15.668676,53.1372
Epoch 193 - Batch 2,14.345301,16.785969,20.871937,75.37955
Epoch 193 - Batch 3,3.9219098,4.432662,16.1616,50.449722
Epoch 193 - Batch 4,5.649138,9.593895,18.1972,59.756393
Epoch 193 - Batch 5,3.8403645,6.412145,14.75478,50.818302
Epoch 193 - Batch 6,5.0548525,5.706898,10.467549,40.475327
Epoch 193 - Batch 7,4.1136837,6.912936,13.733288,48.669987
Epoch 193 - Batch 8,7.643935,5.4502287,13.252745,50.627098
Epoch 193 - Batch 9,5.291234,7.585434,14.182177,48.701538
Epoch 193 - Batch 10,8.256358,6.0507054,12.9791565,50.542587
Epoch 193 - Batch 11,5.392997,5.7520337,14.209834,52.477634
Epoch 193 - Batch 12,7.421959,10.455826,16.710709,58.13512
Epoch 193 - Batch 13,3.7591105,7.4833965,14.192807,51.30142
Epoch 193 - Batch 14,5.7140236,9.032465,18.019625,59.96608
Epoch 193 - Batch 15,6.3933153,7.279557,17.206049,57.93953
Epoch 193 - Batch 16,9.055862,8.547655,18.484766,61.318657
Epoch 193 - Batch 17,5.023424,4.068961,15.585801,51.713207
Epoch 193 - Batch 18,5.51105,7.946717,15.898905,51.341164
Epoch 193 - Batch 19,3.8970892,5.6962776,15.500343,50.28899
Epoch 193 - Batch 20,6.984464,7.3233504,20.004162,64.60054
Epoch 193 - Batch 21,6.2821274,6.7507753,16.763157,53.578438
Epoch 193 - Batch 22,3.9871674,5.012856,12.191504,44.241325
Epoch 193 - Batch 23,7.0419264,5.398039,14.281733,49.386208
Epoch 193 - Batch 24,3.4659586,4.8963017,15.171955,47.46921
Epoch 193 - Batch 25,4.0179,5.2229667,17.145458,52.827477
Epoch 193 - Batch 26,2.9826112,4.695895,8.417303,44.63932
Epoch 193 - Batch 27,5.3673077,5.8286266,16.610128,51.09224
Epoch 193 - Batch 28,5.585397,8.342108,18.408903,57.628204
Epoch 194 - Batch 0,6.946931,7.9559913,18.019335,56.57778
Epoch 194 - Batch 1,5.642896,3.810142,14.816689,46.632423
Epoch 194 - Batch 2,5.4832716,7.848922,17.411745,57.03531
Epoch 194 - Batch 3,7.322694,9.661917,13.747757,53.707733
Epoch 194 - Batch 4,14.591647,5.347288,17.65775,66.520645
Epoch 194 - Batch 5,12.102558,5.7949266,18.62094,63.743034
Epoch 194 - Batch 6,3.7010798,3.9996526,14.1798,47.432617
Epoch 194 - Batch 7,5.2843437,5.785067,10.75378,41.51674
Epoch 194 - Batch 8,3.9708347,5.7205753,14.560253,48.79597
Epoch 194 - Batch 9,5.3897324,6.987635,10.916899,45.821877
Epoch 194 - Batch 10,6.334649,7.038046,13.729084,47.86273
Epoch 194 - Batch 11,11.124595,6.458782,14.389569,55.854687
Epoch 194 - Batch 12,5.0578294,5.8237095,15.669691,51.79754
Epoch 194 - Batch 13,8.748072,10.325094,16.49269,58.57882
Epoch 194 - Batch 14,5.495397,5.5971065,15.047264,50.124416
Epoch 194 - Batch 15,7.889092,8.595104,18.387228,62.312798
Epoch 194 - Batch 16,5.2857366,7.026664,16.451061,55.549812
Epoch 194 - Batch 17,5.9884586,7.224119,21.078245,60.60385
Epoch 194 - Batch 18,3.8259902,3.828586,6.6830215,45.77176
Epoch 194 - Batch 19,6.563777,10.153304,14.479854,54.091415
Epoch 194 - Batch 20,5.196519,6.3740335,18.46796,56.472332
Epoch 194 - Batch 21,5.8966837,7.5099635,14.694969,60.15281
Epoch 194 - Batch 22,8.645137,8.346607,16.531677,54.839188
Epoch 194 - Batch 23,7.3277607,7.3519745,16.690598,53.60065
Epoch 194 - Batch 24,4.098338,5.4796352,13.025228,45.09187
Epoch 194 - Batch 25,3.349516,4.7943606,14.845329,47.49913
Epoch 194 - Batch 26,3.7859964,4.9143205,16.697226,53.267532
Epoch 194 - Batch 27,3.4949896,3.302966,11.717883,45.335648
Epoch 194 - Batch 28,5.1044397,5.307082,13.607614,48.800434
Epoch 195 - Batch 0,7.281434,9.057623,17.914173,59.48148
Epoch 195 - Batch 1,7.4178953,8.796494,16.887127,57.079174
Epoch 195 - Batch 2,2.5633788,3.0691855,14.667963,44.088943
Epoch 195 - Batch 3,8.024269,10.459223,20.144814,63.73996
Epoch 195 - Batch 4,8.151119,10.513977,16.610771,57.245094
Epoch 195 - Batch 5,3.3207808,4.1838474,14.813006,48.261387
Epoch 195 - Batch 6,5.1901083,5.5222073,16.162697,52.956665
Epoch 195 - Batch 7,4.752302,4.0939837,14.469477,48.615517
Epoch 195 - Batch 8,5.373066,6.2219467,10.654294,41.853077
Epoch 195 - Batch 9,4.47231,9.319496,14.831697,52.417053
Epoch 195 - Batch 10,5.2164054,5.749028,12.003748,46.558784
Epoch 195 - Batch 11,5.5975504,8.016113,13.794714,48.18509
Epoch 195 - Batch 12,7.7147565,9.506964,14.652657,56.27704
Epoch 195 - Batch 13,4.1240654,6.197169,13.541437,49.05494
Epoch 195 - Batch 14,5.4175653,10.522524,16.310555,54.74244
Epoch 195 - Batch 15,4.079772,5.258898,14.590797,47.786247
Epoch 195 - Batch 16,6.131517,9.855013,17.558807,59.611557
Epoch 195 - Batch 17,6.2569666,9.269192,19.280754,61.374306
Epoch 195 - Batch 18,4.4333,6.8478656,19.553759,57.644432
Epoch 195 - Batch 19,4.574538,4.155236,14.267735,48.106533
Epoch 195 - Batch 20,5.17004,9.204609,14.801737,53.366882
Epoch 195 - Batch 21,5.567173,5.9095263,15.124021,52.157017
Epoch 195 - Batch 22,5.4299746,7.4008512,21.193588,65.16284
Epoch 195 - Batch 23,5.430047,5.3444934,13.535858,47.63867
Epoch 195 - Batch 24,3.6392353,5.7668295,13.222172,44.526016
Epoch 195 - Batch 25,4.3013387,4.495557,11.347518,43.316658
Epoch 195 - Batch 26,4.219065,7.4780173,15.131453,50.10801
Epoch 195 - Batch 27,4.2434807,5.5029345,18.988369,55.07036
Epoch 195 - Batch 28,2.9133582,3.614552,13.091097,44.589394
Epoch 196 - Batch 0,3.9476292,6.960288,15.071762,51.576317
Epoch 196 - Batch 1,6.4184074,9.989232,15.736076,56.83661
Epoch 196 - Batch 2,5.0442076,8.245787,16.576433,53.787384
Epoch 196 - Batch 3,2.3506317,3.6267118,14.958756,42.896122
Epoch 196 - Batch 4,6.321789,7.3226385,13.571949,53.58528
Epoch 196 - Batch 5,5.2100315,9.530574,13.650913,49.804657
Epoch 196 - Batch 6,2.6320367,5.032567,13.013329,46.93065
Epoch 196 - Batch 7,4.026433,6.797204,17.12296,54.732372
Epoch 196 - Batch 8,2.7956433,3.5199487,13.022602,44.131683
Epoch 196 - Batch 9,6.1033998,8.588272,12.470535,47.01154
Epoch 196 - Batch 10,5.774133,7.8695836,14.656277,53.059826
Epoch 196 - Batch 11,4.068318,6.7492685,12.469273,46.85126
Epoch 196 - Batch 12,4.560419,12.09293,11.21694,50.811394
Epoch 196 - Batch 13,9.69617,8.435095,14.153534,56.14712
Epoch 196 - Batch 14,4.39674,4.9811134,10.69961,47.950867
Epoch 196 - Batch 15,8.266257,8.597027,15.241283,55.55898
Epoch 196 - Batch 16,4.5567703,5.6055627,14.827827,50.38389
Epoch 196 - Batch 17,5.91107,7.91257,16.593761,58.00159
Epoch 196 - Batch 18,6.8451366,10.535522,19.283504,64.15596
Epoch 196 - Batch 19,7.7301216,8.417336,19.99886,62.697895
Epoch 196 - Batch 20,3.4166152,4.1713624,14.79821,49.1511
Epoch 196 - Batch 21,8.274617,7.670118,15.719709,55.37374
Epoch 196 - Batch 22,3.6957083,4.6817884,16.011232,51.51406
Epoch 196 - Batch 23,7.481629,8.196476,22.45142,70.084015
Epoch 196 - Batch 24,8.259641,6.2342367,16.236227,54.287292
Epoch 196 - Batch 25,5.1238546,7.0814476,14.84691,50.987587
Epoch 196 - Batch 26,5.414356,6.175494,13.885893,48.56254
Epoch 196 - Batch 27,5.1044703,4.0164633,15.4661,50.437305
Epoch 196 - Batch 28,3.5034857,5.0676947,11.421259,49.43032
Epoch 197 - Batch 0,2.8979492,3.878677,12.709968,46.12961
Epoch 197 - Batch 1,6.587989,4.812921,15.991806,53.264427
Epoch 197 - Batch 2,6.179086,10.291558,17.13811,59.936806
Epoch 197 - Batch 3,7.620641,9.38315,16.950096,60.233467
Epoch 197 - Batch 4,2.994782,4.0796423,14.557164,45.630226
Epoch 197 - Batch 5,5.322995,8.81325,17.489794,58.092896
Epoch 197 - Batch 6,7.7058215,8.757021,16.135633,55.61692
Epoch 197 - Batch 7,4.2632465,4.768125,15.972439,51.847275
Epoch 197 - Batch 8,3.8449814,6.516098,16.99635,54.707096
Epoch 197 - Batch 9,2.6412055,3.7462776,12.816569,45.017216
Epoch 197 - Batch 10,3.7761645,5.5256147,6.354626,36.83679
Epoch 197 - Batch 11,2.959756,5.1802273,13.338611,47.473614
Epoch 197 - Batch 12,3.1210039,3.9838371,11.427837,41.187454
Epoch 197 - Batch 13,5.0959005,5.4375443,11.178066,43.55784
Epoch 197 - Batch 14,8.042243,6.6801014,13.541712,50.675896
Epoch 197 - Batch 15,4.0211935,5.9146624,15.261215,50.998714
Epoch 197 - Batch 16,6.090339,10.361353,14.159406,54.670437
Epoch 197 - Batch 17,4.6817083,5.7166767,15.983368,50.705242
Epoch 197 - Batch 18,7.8619146,9.667383,16.50269,62.64995
Epoch 197 - Batch 19,5.8857,6.924722,17.26434,56.682026
Epoch 197 - Batch 20,4.34654,7.7683496,11.835573,52.507423
Epoch 197 - Batch 21,3.3467426,3.9262002,11.2667885,46.314194
Epoch 197 - Batch 22,6.0568314,7.134336,16.475422,51.696003
Epoch 197 - Batch 23,4.0142,5.565233,17.296333,53.93127
Epoch 197 - Batch 24,6.633966,7.6637025,20.740416,67.88816
Epoch 197 - Batch 25,5.345048,6.459948,15.955146,51.77761
Epoch 197 - Batch 26,4.060608,4.204217,11.847722,43.459568
Epoch 197 - Batch 27,3.4340785,4.084411,14.042422,44.754604
Epoch 197 - Batch 28,3.7410853,5.802683,14.179276,48.01175
Epoch 198 - Batch 0,3.3978298,3.976782,18.849854,54.166668
Epoch 198 - Batch 1,2.4964557,3.9513135,12.410364,46.782593
Epoch 198 - Batch 2,3.3926725,3.7886424,15.077319,48.258778
Epoch 198 - Batch 3,6.6698184,7.114746,16.759071,55.883312
Epoch 198 - Batch 4,6.2836556,9.140304,15.767734,56.78892
Epoch 198 - Batch 5,2.265304,3.5395021,15.310321,44.409214
Epoch 198 - Batch 6,5.7795095,9.100953,18.826313,60.469307
Epoch 198 - Batch 7,6.7139225,8.121148,16.4786,52.95751
Epoch 198 - Batch 8,3.568717,5.1179986,13.895857,49.514603
Epoch 198 - Batch 9,4.171691,5.1434317,14.494747,51.69876
Epoch 198 - Batch 10,3.5707436,4.6729565,16.331217,50.479477
Epoch 198 - Batch 11,6.0705757,5.7874374,9.132783,41.586227
Epoch 198 - Batch 12,5.392492,5.87895,16.026993,52.686066
Epoch 198 - Batch 13,4.547692,5.865237,12.754696,45.650738
Epoch 198 - Batch 14,4.4073567,8.682271,13.038525,48.40482
Epoch 198 - Batch 15,6.819543,6.9379616,13.184856,50.823048
Epoch 198 - Batch 16,4.1931534,5.5772223,10.366404,47.94522
Epoch 198 - Batch 17,8.788246,9.523254,15.383886,57.0431
Epoch 198 - Batch 18,6.656851,7.3406463,13.81959,52.909447
Epoch 198 - Batch 19,7.5491066,9.255055,19.772648,63.714466
Epoch 198 - Batch 20,4.9510355,8.893028,16.360909,57.29456
Epoch 198 - Batch 21,7.107454,6.6478553,19.915443,62.838387
Epoch 198 - Batch 22,5.2968693,3.3544335,7.6186976,47.347748
Epoch 198 - Batch 23,9.10306,7.649973,16.311283,56.69904
Epoch 198 - Batch 24,5.941684,6.300005,14.837851,55.453674
Epoch 198 - Batch 25,5.1579614,5.828536,15.082241,60.292294
Epoch 198 - Batch 26,6.34596,5.9192133,16.287827,53.84805
Epoch 198 - Batch 27,4.7010045,5.0516367,13.81838,46.8496
Epoch 198 - Batch 28,4.2446675,6.761456,12.654833,46.607758
Epoch 199 - Batch 0,4.7067523,5.107433,13.291263,48.471066
Epoch 199 - Batch 1,2.916472,4.8293476,7.547448,46.270447
Epoch 199 - Batch 2,2.9744737,3.2714965,13.871201,46.783123
Epoch 199 - Batch 3,3.6319447,4.1441946,15.327028,48.574127
Epoch 199 - Batch 4,6.2586956,6.329435,16.784138,54.675636
Epoch 199 - Batch 5,6.3583403,8.084856,18.488747,57.69335
Epoch 199 - Batch 6,2.0075924,3.3110623,15.266521,44.49305
Epoch 199 - Batch 7,4.8453093,6.8411493,14.075771,52.581768
Epoch 199 - Batch 8,8.602307,10.604322,18.91189,62.453644
Epoch 199 - Batch 9,3.346776,3.788245,13.560468,47.054653
Epoch 199 - Batch 10,5.0954704,5.337244,16.044817,53.447105
Epoch 199 - Batch 11,3.2308407,3.5514355,12.28269,45.452705
Epoch 199 - Batch 12,4.928575,5.38527,9.640099,39.350937
Epoch 199 - Batch 13,3.8278322,5.743908,14.645155,48.484352
Epoch 199 - Batch 14,3.4212513,3.5916955,6.2838516,38.489983
Epoch 199 - Batch 15,5.7364044,7.0140324,12.699553,46.12471
Epoch 199 - Batch 16,9.867917,9.829395,15.76019,59.221302
Epoch 199 - Batch 17,4.61739,4.5568113,14.461655,48.69789
Epoch 199 - Batch 18,7.620254,11.668484,13.555149,56.330376
Epoch 199 - Batch 19,4.8050394,5.9791,14.9104595,48.866188
Epoch 199 - Batch 20,5.3165627,8.333819,13.726614,54.964317
Epoch 199 - Batch 21,6.299515,7.138565,17.416058,59.971394
Epoch 199 - Batch 22,4.9323893,6.0369015,17.070354,56.48364
Epoch 199 - Batch 23,3.3680089,5.542752,13.691991,49.925922
Epoch 199 - Batch 24,5.592664,7.5592256,14.5138235,51.871643
Epoch 199 - Batch 25,2.9502902,3.8239288,15.328899,48.580173
Epoch 199 - Batch 26,5.9968567,7.3334837,22.556868,67.51
Epoch 199 - Batch 27,5.8549943,5.8236322,15.787991,51.202602
Epoch 199 - Batch 28,4.170277,5.429409,14.693756,47.673332
Epoch 200 - Batch 0,3.4793735,5.102996,11.439806,44.12503
Epoch 200 - Batch 1,4.5872483,6.9441643,15.401215,51.931595
Epoch 200 - Batch 2,3.509125,6.341957,15.518135,54.610146
Epoch 200 - Batch 3,2.018508,3.86748,12.906321,45.94081
Epoch 200 - Batch 4,3.197237,6.4651437,15.142374,51.76905
Epoch 200 - Batch 5,5.321645,8.163368,16.532005,55.393436
Epoch 200 - Batch 6,4.9059687,7.991209,16.500324,55.110096
Epoch 200 - Batch 7,1.4553628,2.7068067,14.019871,42.20764
Epoch 200 - Batch 8,9.228775,7.6562147,14.515245,58.800316
Epoch 200 - Batch 9,4.6319103,6.9836445,10.571514,46.621563
Epoch 200 - Batch 10,5.032543,4.056662,13.651611,50.88241
Epoch 200 - Batch 11,3.5460403,6.012457,17.849731,54.88533
Epoch 200 - Batch 12,3.7730372,4.2576885,11.8527565,46.454838
Epoch 200 - Batch 13,4.0556703,6.0397463,7.607828,40.800682
Epoch 200 - Batch 14,3.2425938,6.571285,14.934645,49.78456
Epoch 200 - Batch 15,3.2019534,4.2163076,10.283217,40.19939
Epoch 200 - Batch 16,4.0311,6.0078936,10.267387,43.210373
Epoch 200 - Batch 17,8.619532,6.9757695,12.172307,51.27759
Epoch 200 - Batch 18,3.6008875,4.5362387,14.090836,48.733402
Epoch 200 - Batch 19,7.0820465,11.056543,16.190533,56.542717
Epoch 200 - Batch 20,3.9762065,5.477847,13.712857,47.67969
Epoch 200 - Batch 21,5.4728727,7.0442996,13.530447,54.059532
Epoch 200 - Batch 22,4.393809,5.7753863,18.99479,55.453266
Epoch 200 - Batch 23,4.7152653,5.459917,18.218815,55.977234
Epoch 200 - Batch 24,3.6064086,3.6942832,12.848663,46.77349
Epoch 200 - Batch 25,4.856843,7.0168877,13.014059,47.288666
Epoch 200 - Batch 26,4.3022285,5.7250986,16.273174,52.90017
Epoch 200 - Batch 27,5.573714,5.9578276,17.85287,60.53745
Epoch 200 - Batch 28,4.707163,4.3193226,13.896233,46.52117
Epoch 201 - Batch 0,3.9725235,5.112612,10.119596,44.617825
Epoch 201 - Batch 1,3.3702211,4.03716,12.475466,43.306656
Epoch 201 - Batch 2,2.1454303,3.8993,14.835331,47.057117
Epoch 201 - Batch 3,2.7365303,5.5220103,16.623255,53.49012
Epoch 201 - Batch 4,2.1362426,3.0779116,11.913673,44.07025
Epoch 201 - Batch 5,3.0295982,4.338893,15.815569,49.147545
Epoch 201 - Batch 6,5.0839434,7.342695,16.059494,53.83127
Epoch 201 - Batch 7,4.101592,6.6826873,16.883886,53.423355
Epoch 201 - Batch 8,1.8667176,3.6931057,13.454453,42.427967
Epoch 201 - Batch 9,7.783901,5.263501,17.715303,57.8628
Epoch 201 - Batch 10,5.2351284,7.9263496,15.948891,52.03573
Epoch 201 - Batch 11,2.5481796,3.1725278,15.532968,49.424667
Epoch 201 - Batch 12,4.195415,7.746464,16.35927,54.831177
Epoch 201 - Batch 13,2.0493374,3.1198997,13.504049,45.33455
Epoch 201 - Batch 14,4.407463,5.210508,9.610609,38.92327
Epoch 201 - Batch 15,3.7690072,4.9865093,14.054158,48.55902
Epoch 201 - Batch 16,4.9574556,4.2892694,9.914602,45.27945
Epoch 201 - Batch 17,4.1699834,7.802863,9.8575535,46.457695
Epoch 201 - Batch 18,8.679451,5.2395024,15.807187,56.303417
Epoch 201 - Batch 19,3.4129555,4.6096735,13.806035,48.25568
Epoch 201 - Batch 20,5.158517,7.613251,14.048419,50.072628
Epoch 201 - Batch 21,4.470281,5.2276826,12.92771,47.785606
Epoch 201 - Batch 22,5.1060095,7.564238,18.855097,59.975174
Epoch 201 - Batch 23,4.940502,5.1993017,15.732118,54.31111
Epoch 201 - Batch 24,7.745282,6.2850046,19.180534,61.183403
Epoch 201 - Batch 25,6.8062916,3.6024873,13.4077015,51.593246
Epoch 201 - Batch 26,5.3976116,7.0338135,14.626917,50.950996
Epoch 201 - Batch 27,4.305909,4.691579,15.41432,51.790596
Epoch 201 - Batch 28,3.6525612,5.760867,19.958069,62.047356
Epoch 202 - Batch 0,5.0959454,5.35029,14.861767,49.163147
Epoch 202 - Batch 1,4.399087,5.1046486,13.840921,47.047157
Epoch 202 - Batch 2,5.617771,5.507241,14.207974,47.86796
Epoch 202 - Batch 3,7.0645447,4.008257,15.2246685,51.916245
Epoch 202 - Batch 4,3.3231714,6.3033986,16.729538,53.880966
Epoch 202 - Batch 5,3.227284,3.1513562,13.526968,46.7324
Epoch 202 - Batch 6,5.851347,4.449931,15.528412,51.55253
Epoch 202 - Batch 7,5.540607,6.8926697,15.442841,55.206482
Epoch 202 - Batch 8,12.503048,10.352766,19.197798,69.714165
Epoch 202 - Batch 9,3.9364557,2.674788,15.13486,46.359882
Epoch 202 - Batch 10,6.1316204,6.185256,18.202496,58.120853
Epoch 202 - Batch 11,7.5910764,8.189682,11.928514,53.652176
Epoch 202 - Batch 12,7.4590154,3.8047512,17.570572,59.503357
Epoch 202 - Batch 13,4.0543256,5.1016855,16.43459,53.781498
Epoch 202 - Batch 14,3.915376,5.1023006,11.891177,48.552193
Epoch 202 - Batch 15,7.2011943,5.502693,10.419386,45.094032
Epoch 202 - Batch 16,4.2786026,4.276557,13.388264,48.201237
Epoch 202 - Batch 17,4.008086,3.7581968,10.520464,43.534172
Epoch 202 - Batch 18,9.065078,6.5004406,12.687996,52.81323
Epoch 202 - Batch 19,9.36825,6.036062,13.756941,53.98047
Epoch 202 - Batch 20,4.3593206,5.6966906,13.0519905,51.482105
Epoch 202 - Batch 21,9.542078,7.8445964,14.52199,56.805542
Epoch 202 - Batch 22,5.962084,4.470383,9.376652,47.60734
Epoch 202 - Batch 23,5.592605,6.98572,18.775234,58.837902
Epoch 202 - Batch 24,7.328083,5.5989113,16.504356,57.854385
Epoch 202 - Batch 25,7.20235,6.241668,8.730629,56.789474
Epoch 202 - Batch 26,5.0428905,3.7581663,16.158428,52.070923
Epoch 202 - Batch 27,6.4550314,8.582581,17.994518,56.04924
Epoch 202 - Batch 28,3.80047,4.1158953,16.335506,49.539944
Epoch 203 - Batch 0,7.836788,8.0058775,23.761646,70.92239
Epoch 203 - Batch 1,5.7163897,6.2022715,13.148451,49.25129
Epoch 203 - Batch 2,4.4188023,4.606401,14.466167,45.981792
Epoch 203 - Batch 3,5.262309,5.2663555,13.03584,46.76919
Epoch 203 - Batch 4,3.5881643,3.9953778,13.604059,47.092102
